FIA_region,ecoregionL3,er3code,forest_type,a_volume,b_volume,forest_area_km2
Northeast,Northeastern Coastal Zone,59,Oak_Pine,234.4,0.04,679.125
Northeast,Northeastern Coastal Zone,59,Oak_Pine,234.4,0.04,679.125
Northeast,Northeastern Coastal Zone,59,Oak_Pine,234.4,0.04,679.125
Northeast,Northeastern Coastal Zone,59,Oak_Pine,234.4,0.04,679.125
Northeast,Northeastern Coastal Zone,59,Oak_Pine,234.4,0.04,679.125
Northeast,Northeastern Coastal Zone,59,Oak_Pine,234.4,0.04,679.125
Northeast,Northeastern Coastal Zone,59,Oak_Pine,234.4,0.04,679.125
South,East Central Texas Plains,33,Oak_Pine,191.02,0.05,588.375
South,East Central Texas Plains,33,Oak_Pine,191.02,0.05,588.375
Northeast,Atlantic Coastal Pine Barrens,84,Oak_Pine,234.4,0.04,537.75
Northeast,Atlantic Coastal Pine Barrens,84,Oak_Pine,234.4,0.04,537.75
Northeast,Atlantic Coastal Pine Barrens,84,Oak_Pine,234.4,0.04,537.75
South,Western Gulf Coastal Plain,34,Oak_Pine,191.02,0.05,445.9375
South,Western Gulf Coastal Plain,34,Oak_Pine,191.02,0.05,445.9375
North_Central,Interior River Valleys and Hills,72,Oak_Pine,163.42,0.04,401.375
North_Central,Interior River Valleys and Hills,72,Oak_Pine,163.42,0.04,401.375
North_Central,Interior River Valleys and Hills,72,Oak_Pine,163.42,0.04,401.375
North_Central,Interior River Valleys and Hills,72,Oak_Pine,163.42,0.04,401.375
South,Interior River Valleys and Hills,72,Oak_Pine,191.02,0.05,401.375
Northeast,Northeastern Highlands,58,Oak_Pine,234.4,0.04,378.5
Northeast,Northeastern Highlands,58,Oak_Pine,234.4,0.04,378.5
Northeast,Northeastern Highlands,58,Oak_Pine,234.4,0.04,378.5
Northeast,Northeastern Highlands,58,Oak_Pine,234.4,0.04,378.5
Northeast,Northeastern Highlands,58,Oak_Pine,234.4,0.04,378.5
Northeast,Northeastern Highlands,58,Oak_Pine,234.4,0.04,378.5
Northeast,Northeastern Highlands,58,Oak_Pine,234.4,0.04,378.5
Northeast,Northeastern Highlands,58,Oak_Pine,234.4,0.04,378.5
North_Central,Cross Timbers,29,Oak_Pine,163.42,0.04,193.8125
South,Cross Timbers,29,Oak_Pine,191.02,0.05,193.8125
South,Cross Timbers,29,Oak_Pine,191.02,0.05,193.8125
Northeast,Western Allegheny Plateau,70,Oak_Pine,234.4,0.04,183.4375
Northeast,Western Allegheny Plateau,70,Oak_Pine,234.4,0.04,183.4375
South,Western Allegheny Plateau,70,Oak_Pine,191.02,0.05,183.4375
South,Western Allegheny Plateau,70,Oak_Pine,191.02,0.05,183.4375
North_Central,Central Irregular Plains,40,Oak_Pine,163.42,0.04,171.1875
North_Central,Central Irregular Plains,40,Oak_Pine,163.42,0.04,171.1875
North_Central,Central Irregular Plains,40,Oak_Pine,163.42,0.04,171.1875
South,Central Irregular Plains,40,Oak_Pine,191.02,0.05,171.1875
South,Boston Mountains,38,Oak_Pine,191.02,0.05,167.75
South,Boston Mountains,38,Oak_Pine,191.02,0.05,167.75
Northeast,Eastern Great Lakes Lowlands,83,Oak_Pine,234.4,0.04,164.3125
Northeast,Eastern Great Lakes Lowlands,83,Oak_Pine,234.4,0.04,164.3125
Northeast,Eastern Great Lakes Lowlands,83,Oak_Pine,234.4,0.04,164.3125
Northeast,Eastern Great Lakes Lowlands,83,Oak_Pine,234.4,0.04,164.3125
South,Texas Blackland Prairies,32,Oak_Pine,191.02,0.05,151.9375
North_Central,Central Great Plains,27,Oak_Pine,163.42,0.04,134.4375
North_Central,Central Great Plains,27,Oak_Pine,163.42,0.04,134.4375
South,Central Great Plains,27,Oak_Pine,191.02,0.05,134.4375
South,Central Great Plains,27,Oak_Pine,191.02,0.05,134.4375
Northeast,Acadian Plains and Hills,82,Oak_Pine,234.4,0.04,133.125
Northeast,Northern Allegheny Plateau,60,Oak_Pine,234.4,0.04,96.0625
Northeast,Northern Allegheny Plateau,60,Oak_Pine,234.4,0.04,96.0625
North_Central,Eastern Corn Belt Plains,55,Oak_Pine,163.42,0.04,95.0625
North_Central,Eastern Corn Belt Plains,55,Oak_Pine,163.42,0.04,95.0625
Northeast,Eastern Corn Belt Plains,55,Oak_Pine,234.4,0.04,95.0625
North_Central,Mississippi Alluvial Plain,73,Oak_Pine,163.42,0.04,88.5625
North_Central,Mississippi Alluvial Plain,73,Oak_Pine,163.42,0.04,88.5625
South,Mississippi Alluvial Plain,73,Oak_Pine,191.02,0.05,88.5625
South,Mississippi Alluvial Plain,73,Oak_Pine,191.02,0.05,88.5625
South,Mississippi Alluvial Plain,73,Oak_Pine,191.02,0.05,88.5625
South,Mississippi Alluvial Plain,73,Oak_Pine,191.02,0.05,88.5625
South,Mississippi Alluvial Plain,73,Oak_Pine,191.02,0.05,88.5625
Northeast,Northern Piedmont,64,Oak_Pine,234.4,0.04,88.375
Northeast,Northern Piedmont,64,Oak_Pine,234.4,0.04,88.375
Northeast,Northern Piedmont,64,Oak_Pine,234.4,0.04,88.375
Northeast,Northern Piedmont,64,Oak_Pine,234.4,0.04,88.375
Northeast,Northern Piedmont,64,Oak_Pine,234.4,0.04,88.375
South,Northern Piedmont,64,Oak_Pine,191.02,0.05,88.375
South,Southern Texas Plains,31,Oak_Pine,191.02,0.05,77.5625
North_Central,Western Corn Belt Plains,47,Oak_Pine,163.42,0.04,70.875
North_Central,Western Corn Belt Plains,47,Oak_Pine,163.42,0.04,70.875
North_Central,Western Corn Belt Plains,47,Oak_Pine,163.42,0.04,70.875
North_Central,Western Corn Belt Plains,47,Oak_Pine,163.42,0.04,70.875
North_Central,Western Corn Belt Plains,47,Oak_Pine,163.42,0.04,70.875
North_Central,Western Corn Belt Plains,47,Oak_Pine,163.42,0.04,70.875
North_Central,Western Corn Belt Plains,47,Oak_Pine,163.42,0.04,70.875
North_Central,Central Corn Belt Plains,54,Oak_Pine,163.42,0.04,56.5
North_Central,Central Corn Belt Plains,54,Oak_Pine,163.42,0.04,56.5
North_Central,Central Corn Belt Plains,54,Oak_Pine,163.42,0.04,56.5
North_Central,North Central Hardwood Forests,51,Oak_Pine,163.42,0.04,39.0625
North_Central,North Central Hardwood Forests,51,Oak_Pine,163.42,0.04,39.0625
North_Central,North Central Hardwood Forests,51,Oak_Pine,163.42,0.04,39.0625
Northeast,North Central Appalachians,62,Oak_Pine,234.4,0.04,37.3125
Northeast,North Central Appalachians,62,Oak_Pine,234.4,0.04,37.3125
Northeast,Central Appalachians,69,Oak_Pine,234.4,0.04,32.1875
Northeast,Central Appalachians,69,Oak_Pine,234.4,0.04,32.1875
South,Central Appalachians,69,Oak_Pine,191.02,0.05,32.1875
South,Central Appalachians,69,Oak_Pine,191.02,0.05,32.1875
South,Central Appalachians,69,Oak_Pine,191.02,0.05,32.1875
South,Central Appalachians,69,Oak_Pine,191.02,0.05,32.1875
North_Central,Driftless Area,52,Oak_Pine,163.42,0.04,29.875
North_Central,Driftless Area,52,Oak_Pine,163.42,0.04,29.875
North_Central,Driftless Area,52,Oak_Pine,163.42,0.04,29.875
North_Central,Driftless Area,52,Oak_Pine,163.42,0.04,29.875
North_Central,Northwestern Glaciated Plains,42,Oak_Pine,163.42,0.04,22.875
North_Central,Northwestern Glaciated Plains,42,Oak_Pine,163.42,0.04,22.875
North_Central,Northwestern Glaciated Plains,42,Oak_Pine,163.42,0.04,22.875
North_Central,Northern Lakes and Forests,50,Oak_Pine,163.42,0.04,20.6875
North_Central,Northern Lakes and Forests,50,Oak_Pine,163.42,0.04,20.6875
North_Central,Northern Lakes and Forests,50,Oak_Pine,163.42,0.04,20.6875
South,Southern Florida Coastal Plain,76,Oak_Pine,191.02,0.05,15.0625
North_Central,Flint Hills,28,Oak_Pine,163.42,0.04,13.4375
South,Flint Hills,28,Oak_Pine,191.02,0.05,13.4375
North_Central,High Plains,25,Oak_Pine,163.42,0.04,6.375
North_Central,High Plains,25,Oak_Pine,163.42,0.04,6.375
North_Central,High Plains,25,Oak_Pine,163.42,0.04,6.375
South,High Plains,25,Oak_Pine,191.02,0.05,6.375
South,High Plains,25,Oak_Pine,191.02,0.05,6.375
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Oak_Pine,163.42,0.04,6.25
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Oak_Pine,163.42,0.04,6.25
North_Central,Nebraska Sand Hills,44,Oak_Pine,163.42,0.04,4.4375
North_Central,Nebraska Sand Hills,44,Oak_Pine,163.42,0.04,4.4375
North_Central,Northwestern Great Plains,43,Oak_Pine,163.42,0.04,2
North_Central,Northwestern Great Plains,43,Oak_Pine,163.42,0.04,2
North_Central,Northwestern Great Plains,43,Oak_Pine,163.42,0.04,2
North_Central,Northern Glaciated Plains,46,Oak_Pine,163.42,0.04,1
North_Central,Northern Glaciated Plains,46,Oak_Pine,163.42,0.04,1
North_Central,Northern Glaciated Plains,46,Oak_Pine,163.42,0.04,1
North_Central,Southeastern Wisconsin Till Plains,53,Oak_Pine,163.42,0.04,0.875
North_Central,Southeastern Wisconsin Till Plains,53,Oak_Pine,163.42,0.04,0.875
Northeast,Erie Drift Plain,61,Oak_Pine,234.4,0.04,0.75
Northeast,Erie Drift Plain,61,Oak_Pine,234.4,0.04,0.75
Northeast,Erie Drift Plain,61,Oak_Pine,234.4,0.04,0.75
North_Central,Middle Rockies,17,Oak_Pine,163.42,0.04,0.6875
North_Central,Southwestern Tablelands,26,Oak_Pine,163.42,0.04,0.6875
South,Southwestern Tablelands,26,Oak_Pine,191.02,0.05,0.6875
South,Southwestern Tablelands,26,Oak_Pine,191.02,0.05,0.6875
North_Central,Northern Minnesota Wetlands,49,Oak_Pine,163.42,0.04,0.4375
Interior_West,Middle Rockies,17,Other_Western_Softwoods,138.36,0.01,5937.9375
Interior_West,Middle Rockies,17,Other_Western_Softwoods,138.36,0.01,5937.9375
Interior_West,Middle Rockies,17,Other_Western_Softwoods,138.36,0.01,5937.9375
Interior_West,Idaho Batholith,16,Other_Western_Softwoods,138.36,0.01,1035.6875
Interior_West,Idaho Batholith,16,Other_Western_Softwoods,138.36,0.01,1035.6875
Interior_West,Sierra Nevada,5,Other_Western_Softwoods,138.36,0.01,712.25
Pacific_Northwest,Sierra Nevada,5,Other_Western_Softwoods,74.38,0.02,712.25
Pacific_Northwest,North Cascades,77,Other_Western_Softwoods,74.38,0.02,700.3125
Interior_West,Southern Rockies,21,Other_Western_Softwoods,138.36,0.01,539.5
Interior_West,Southern Rockies,21,Other_Western_Softwoods,138.36,0.01,539.5
Interior_West,Southern Rockies,21,Other_Western_Softwoods,138.36,0.01,539.5
Interior_West,Southern Rockies,21,Other_Western_Softwoods,138.36,0.01,539.5
Interior_West,Central Basin and Range,13,Other_Western_Softwoods,138.36,0.01,523.75
Interior_West,Central Basin and Range,13,Other_Western_Softwoods,138.36,0.01,523.75
Interior_West,Central Basin and Range,13,Other_Western_Softwoods,138.36,0.01,523.75
Pacific_Northwest,Central Basin and Range,13,Other_Western_Softwoods,74.38,0.02,523.75
Interior_West,Wyoming Basin,18,Other_Western_Softwoods,138.36,0.01,389.4375
Interior_West,Wyoming Basin,18,Other_Western_Softwoods,138.36,0.01,389.4375
Interior_West,Wyoming Basin,18,Other_Western_Softwoods,138.36,0.01,389.4375
Interior_West,Wyoming Basin,18,Other_Western_Softwoods,138.36,0.01,389.4375
Interior_West,Wyoming Basin,18,Other_Western_Softwoods,138.36,0.01,389.4375
Interior_West,Canadian Rockies,41,Other_Western_Softwoods,138.36,0.01,350.5625
Interior_West,Arizona/New Mexico Mountains,23,Other_Western_Softwoods,138.36,0.01,100.6875
Interior_West,Arizona/New Mexico Mountains,23,Other_Western_Softwoods,138.36,0.01,100.6875
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Other_Western_Softwoods,74.38,0.02,61.5
Pacific_Northwest,Klamath Mountains/California High North Coast Range,78,Other_Western_Softwoods,74.38,0.02,61.5
Pacific_Northwest,Coast Range,1,Other_Western_Softwoods,74.38,0.02,59.125
Pacific_Northwest,Coast Range,1,Other_Western_Softwoods,74.38,0.02,59.125
Pacific_Northwest,Coast Range,1,Other_Western_Softwoods,74.38,0.02,59.125
Pacific_Northwest,Central California Foothills and Coastal Mountains,6,Other_Western_Softwoods,74.38,0.02,55.6875
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Other_Western_Softwoods,74.38,0.02,31.25
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Other_Western_Softwoods,74.38,0.02,31.25
Pacific_Northwest,Eastern Cascades Slopes and Foothills,9,Other_Western_Softwoods,74.38,0.02,31.25
Interior_West,Northern Basin and Range,80,Other_Western_Softwoods,138.36,0.01,30.3125
Interior_West,Northern Basin and Range,80,Other_Western_Softwoods,138.36,0.01,30.3125
Interior_West,Northern Basin and Range,80,Other_Western_Softwoods,138.36,0.01,30.3125
Pacific_Northwest,Northern Basin and Range,80,Other_Western_Softwoods,74.38,0.02,30.3125
Pacific_Northwest,Northern Basin and Range,80,Other_Western_Softwoods,74.38,0.02,30.3125
Interior_West,Blue Mountains,11,Other_Western_Softwoods,138.36,0.01,29.4375
Pacific_Northwest,Blue Mountains,11,Other_Western_Softwoods,74.38,0.02,29.4375
Pacific_Northwest,Blue Mountains,11,Other_Western_Softwoods,74.38,0.02,29.4375
Interior_West,Wasatch and Uinta Mountains,19,Other_Western_Softwoods,138.36,0.01,24.0625
Interior_West,Wasatch and Uinta Mountains,19,Other_Western_Softwoods,138.36,0.01,24.0625
Interior_West,Wasatch and Uinta Mountains,19,Other_Western_Softwoods,138.36,0.01,24.0625
Interior_West,Madrean Archipelago,79,Other_Western_Softwoods,138.36,0.01,21.125
Interior_West,Madrean Archipelago,79,Other_Western_Softwoods,138.36,0.01,21.125
Interior_West,Colorado Plateaus,20,Other_Western_Softwoods,138.36,0.01,14.625
Interior_West,Colorado Plateaus,20,Other_Western_Softwoods,138.36,0.01,14.625
Interior_West,Colorado Plateaus,20,Other_Western_Softwoods,138.36,0.01,14.625
Interior_West,Colorado Plateaus,20,Other_Western_Softwoods,138.36,0.01,14.625
Pacific_Northwest,Cascades,4,Other_Western_Softwoods,74.38,0.02,14.625
Pacific_Northwest,Cascades,4,Other_Western_Softwoods,74.38,0.02,14.625
Pacific_Northwest,Cascades,4,Other_Western_Softwoods,74.38,0.02,14.625
Interior_West,Northwestern Great Plains,43,Other_Western_Softwoods,138.36,0.01,10.8125
Interior_West,Northwestern Great Plains,43,Other_Western_Softwoods,138.36,0.01,10.8125
Interior_West,Northern Rockies,15,Other_Western_Softwoods,138.36,0.01,8.1875
Interior_West,Northern Rockies,15,Other_Western_Softwoods,138.36,0.01,8.1875
Pacific_Northwest,Northern Rockies,15,Other_Western_Softwoods,74.38,0.02,8.1875
Interior_West,Mojave Basin and Range,14,Other_Western_Softwoods,138.36,0.01,0.25
Interior_West,Mojave Basin and Range,14,Other_Western_Softwoods,138.36,0.01,0.25
Interior_West,Mojave Basin and Range,14,Other_Western_Softwoods,138.36,0.01,0.25
Interior_West,Northwestern Glaciated Plains,42,Other_Western_Softwoods,138.36,0.01,0.25
Interior_West,Snake River Plain,12,Other_Western_Softwoods,138.36,0.01,0.25
Interior_West,Snake River Plain,12,Other_Western_Softwoods,138.36,0.01,0.25
Pacific_Northwest,Mojave Basin and Range,14,Other_Western_Softwoods,74.38,0.02,0.25
Pacific_Northwest,Snake River Plain,12,Other_Western_Softwoods,74.38,0.02,0.25
Interior_West,Arizona/New Mexico Mountains,23,Pinyon_Juniper,56.62,0.02,53683.5625
Interior_West,Arizona/New Mexico Mountains,23,Pinyon_Juniper,56.62,0.02,53683.5625
South,Arizona/New Mexico Mountains,23,Pinyon_Juniper,437.56,0.01,53683.5625
Interior_West,Central Basin and Range,13,Pinyon_Juniper,56.62,0.02,42878.4375
Interior_West,Central Basin and Range,13,Pinyon_Juniper,56.62,0.02,42878.4375
Interior_West,Central Basin and Range,13,Pinyon_Juniper,56.62,0.02,42878.4375
Interior_West,Colorado Plateaus,20,Pinyon_Juniper,56.62,0.02,39286.3125
Interior_West,Colorado Plateaus,20,Pinyon_Juniper,56.62,0.02,39286.3125
Interior_West,Colorado Plateaus,20,Pinyon_Juniper,56.62,0.02,39286.3125
Interior_West,Colorado Plateaus,20,Pinyon_Juniper,56.62,0.02,39286.3125
Interior_West,Arizona/New Mexico Plateau,22,Pinyon_Juniper,56.62,0.02,24662.75
Interior_West,Arizona/New Mexico Plateau,22,Pinyon_Juniper,56.62,0.02,24662.75
Interior_West,Arizona/New Mexico Plateau,22,Pinyon_Juniper,56.62,0.02,24662.75
Interior_West,Arizona/New Mexico Plateau,22,Pinyon_Juniper,56.62,0.02,24662.75
Interior_West,Southern Rockies,21,Pinyon_Juniper,56.62,0.02,14750.6875
Interior_West,Southern Rockies,21,Pinyon_Juniper,56.62,0.02,14750.6875
Interior_West,Southern Rockies,21,Pinyon_Juniper,56.62,0.02,14750.6875
Interior_West,Southern Rockies,21,Pinyon_Juniper,56.62,0.02,14750.6875
Interior_West,Wasatch and Uinta Mountains,19,Pinyon_Juniper,56.62,0.02,6862.5625
Interior_West,Wasatch and Uinta Mountains,19,Pinyon_Juniper,56.62,0.02,6862.5625
Interior_West,Wasatch and Uinta Mountains,19,Pinyon_Juniper,56.62,0.02,6862.5625
Interior_West,Southwestern Tablelands,26,Pinyon_Juniper,56.62,0.02,6188.75
Interior_West,Southwestern Tablelands,26,Pinyon_Juniper,56.62,0.02,6188.75
North_Central,Southwestern Tablelands,26,Pinyon_Juniper,43.16,0.05,6188.75
South,Southwestern Tablelands,26,Pinyon_Juniper,437.56,0.01,6188.75
South,Southwestern Tablelands,26,Pinyon_Juniper,437.56,0.01,6188.75
Interior_West,Blue Mountains,11,Pinyon_Juniper,56.62,0.02,5168.125
Interior_West,Northern Basin and Range,80,Pinyon_Juniper,56.62,0.02,3673.0625
Interior_West,Northern Basin and Range,80,Pinyon_Juniper,56.62,0.02,3673.0625
Interior_West,Northern Basin and Range,80,Pinyon_Juniper,56.62,0.02,3673.0625
Interior_West,Madrean Archipelago,79,Pinyon_Juniper,56.62,0.02,2937.625
Interior_West,Madrean Archipelago,79,Pinyon_Juniper,56.62,0.02,2937.625
Interior_West,Mojave Basin and Range,14,Pinyon_Juniper,56.62,0.02,2689.9375
Interior_West,Mojave Basin and Range,14,Pinyon_Juniper,56.62,0.02,2689.9375
Interior_West,Mojave Basin and Range,14,Pinyon_Juniper,56.62,0.02,2689.9375
Interior_West,Wyoming Basin,18,Pinyon_Juniper,56.62,0.02,1769.25
Interior_West,Wyoming Basin,18,Pinyon_Juniper,56.62,0.02,1769.25
Interior_West,Wyoming Basin,18,Pinyon_Juniper,56.62,0.02,1769.25
Interior_West,Wyoming Basin,18,Pinyon_Juniper,56.62,0.02,1769.25
Interior_West,Wyoming Basin,18,Pinyon_Juniper,56.62,0.02,1769.25
Interior_West,Sierra Nevada,5,Pinyon_Juniper,56.62,0.02,1692.125
Interior_West,Chihuahuan Deserts,24,Pinyon_Juniper,56.62,0.02,1322.5625
Interior_West,Chihuahuan Deserts,24,Pinyon_Juniper,56.62,0.02,1322.5625
South,Chihuahuan Deserts,24,Pinyon_Juniper,437.56,0.01,1322.5625
North_Central,Central Great Plains,27,Pinyon_Juniper,43.16,0.05,852.5
North_Central,Central Great Plains,27,Pinyon_Juniper,43.16,0.05,852.5
South,Central Great Plains,27,Pinyon_Juniper,437.56,0.01,852.5
South,Central Great Plains,27,Pinyon_Juniper,437.56,0.01,852.5
Interior_West,Sonoran Basin and Range,81,Pinyon_Juniper,56.62,0.02,673.375
North_Central,Interior Plateau,71,Pinyon_Juniper,43.16,0.05,443.375
North_Central,Interior Plateau,71,Pinyon_Juniper,43.16,0.05,443.375
South,Interior Plateau,71,Pinyon_Juniper,437.56,0.01,443.375
South,Interior Plateau,71,Pinyon_Juniper,437.56,0.01,443.375
South,Interior Plateau,71,Pinyon_Juniper,437.56,0.01,443.375
Interior_West,High Plains,25,Pinyon_Juniper,56.62,0.02,360
Interior_West,High Plains,25,Pinyon_Juniper,56.62,0.02,360
Interior_West,High Plains,25,Pinyon_Juniper,56.62,0.02,360
North_Central,High Plains,25,Pinyon_Juniper,43.16,0.05,360
North_Central,High Plains,25,Pinyon_Juniper,43.16,0.05,360
North_Central,High Plains,25,Pinyon_Juniper,43.16,0.05,360
South,High Plains,25,Pinyon_Juniper,437.56,0.01,360
South,High Plains,25,Pinyon_Juniper,437.56,0.01,360
North_Central,Central Irregular Plains,40,Pinyon_Juniper,43.16,0.05,327.9375
North_Central,Central Irregular Plains,40,Pinyon_Juniper,43.16,0.05,327.9375
North_Central,Central Irregular Plains,40,Pinyon_Juniper,43.16,0.05,327.9375
South,Central Irregular Plains,40,Pinyon_Juniper,437.56,0.01,327.9375
Interior_West,Northwestern Glaciated Plains,42,Pinyon_Juniper,56.62,0.02,276
North_Central,Northwestern Glaciated Plains,42,Pinyon_Juniper,43.16,0.05,276
North_Central,Northwestern Glaciated Plains,42,Pinyon_Juniper,43.16,0.05,276
North_Central,Northwestern Glaciated Plains,42,Pinyon_Juniper,43.16,0.05,276
North_Central,Ozark Highlands,39,Pinyon_Juniper,43.16,0.05,257.25
North_Central,Ozark Highlands,39,Pinyon_Juniper,43.16,0.05,257.25
South,Ozark Highlands,39,Pinyon_Juniper,437.56,0.01,257.25
South,Ozark Highlands,39,Pinyon_Juniper,437.56,0.01,257.25
South,Southeastern Plains,65,Pinyon_Juniper,437.56,0.01,220.75
South,Southeastern Plains,65,Pinyon_Juniper,437.56,0.01,220.75
South,Southeastern Plains,65,Pinyon_Juniper,437.56,0.01,220.75
South,Southeastern Plains,65,Pinyon_Juniper,437.56,0.01,220.75
South,Southeastern Plains,65,Pinyon_Juniper,437.56,0.01,220.75
South,Southeastern Plains,65,Pinyon_Juniper,437.56,0.01,220.75
South,Southeastern Plains,65,Pinyon_Juniper,437.56,0.01,220.75
South,Southeastern Plains,65,Pinyon_Juniper,437.56,0.01,220.75
South,Southeastern Plains,65,Pinyon_Juniper,437.56,0.01,220.75
Interior_West,Northwestern Great Plains,43,Pinyon_Juniper,56.62,0.02,212.3125
Interior_West,Northwestern Great Plains,43,Pinyon_Juniper,56.62,0.02,212.3125
North_Central,Northwestern Great Plains,43,Pinyon_Juniper,43.16,0.05,212.3125
North_Central,Northwestern Great Plains,43,Pinyon_Juniper,43.16,0.05,212.3125
North_Central,Northwestern Great Plains,43,Pinyon_Juniper,43.16,0.05,212.3125
North_Central,Western Corn Belt Plains,47,Pinyon_Juniper,43.16,0.05,133.5625
North_Central,Western Corn Belt Plains,47,Pinyon_Juniper,43.16,0.05,133.5625
North_Central,Western Corn Belt Plains,47,Pinyon_Juniper,43.16,0.05,133.5625
North_Central,Western Corn Belt Plains,47,Pinyon_Juniper,43.16,0.05,133.5625
North_Central,Western Corn Belt Plains,47,Pinyon_Juniper,43.16,0.05,133.5625
North_Central,Western Corn Belt Plains,47,Pinyon_Juniper,43.16,0.05,133.5625
North_Central,Western Corn Belt Plains,47,Pinyon_Juniper,43.16,0.05,133.5625
Interior_West,Middle Rockies,17,Pinyon_Juniper,56.62,0.02,119.125
Interior_West,Middle Rockies,17,Pinyon_Juniper,56.62,0.02,119.125
Interior_West,Middle Rockies,17,Pinyon_Juniper,56.62,0.02,119.125
North_Central,Middle Rockies,17,Pinyon_Juniper,43.16,0.05,119.125
South,Northern Piedmont,64,Pinyon_Juniper,437.56,0.01,97.625
North_Central,Flint Hills,28,Pinyon_Juniper,43.16,0.05,70.5
South,Flint Hills,28,Pinyon_Juniper,437.56,0.01,70.5
North_Central,Nebraska Sand Hills,44,Pinyon_Juniper,43.16,0.05,67.9375
North_Central,Nebraska Sand Hills,44,Pinyon_Juniper,43.16,0.05,67.9375
North_Central,Cross Timbers,29,Pinyon_Juniper,43.16,0.05,51.1875
South,Cross Timbers,29,Pinyon_Juniper,437.56,0.01,51.1875
South,Cross Timbers,29,Pinyon_Juniper,437.56,0.01,51.1875
South,Piedmont,45,Pinyon_Juniper,437.56,0.01,32.0625
South,Piedmont,45,Pinyon_Juniper,437.56,0.01,32.0625
South,Piedmont,45,Pinyon_Juniper,437.56,0.01,32.0625
South,Piedmont,45,Pinyon_Juniper,437.56,0.01,32.0625
South,Piedmont,45,Pinyon_Juniper,437.56,0.01,32.0625
Interior_West,Columbia Plateau,10,Pinyon_Juniper,56.62,0.02,31.625
South,Arkansas Valley,37,Pinyon_Juniper,437.56,0.01,24.125
South,Arkansas Valley,37,Pinyon_Juniper,437.56,0.01,24.125
South,Ridge and Valley,67,Pinyon_Juniper,437.56,0.01,22.125
South,Ridge and Valley,67,Pinyon_Juniper,437.56,0.01,22.125
South,Ridge and Valley,67,Pinyon_Juniper,437.56,0.01,22.125
South,Ridge and Valley,67,Pinyon_Juniper,437.56,0.01,22.125
South,Ridge and Valley,67,Pinyon_Juniper,437.56,0.01,22.125
North_Central,Interior River Valleys and Hills,72,Pinyon_Juniper,43.16,0.05,18.8125
North_Central,Interior River Valleys and Hills,72,Pinyon_Juniper,43.16,0.05,18.8125
North_Central,Interior River Valleys and Hills,72,Pinyon_Juniper,43.16,0.05,18.8125
North_Central,Interior River Valleys and Hills,72,Pinyon_Juniper,43.16,0.05,18.8125
South,Interior River Valleys and Hills,72,Pinyon_Juniper,437.56,0.01,18.8125
Interior_West,Snake River Plain,12,Pinyon_Juniper,56.62,0.02,17
Interior_West,Snake River Plain,12,Pinyon_Juniper,56.62,0.02,17
North_Central,North Central Hardwood Forests,51,Pinyon_Juniper,43.16,0.05,16
North_Central,North Central Hardwood Forests,51,Pinyon_Juniper,43.16,0.05,16
North_Central,North Central Hardwood Forests,51,Pinyon_Juniper,43.16,0.05,16
South,Boston Mountains,38,Pinyon_Juniper,437.56,0.01,14.8125
South,Boston Mountains,38,Pinyon_Juniper,437.56,0.01,14.8125
North_Central,Driftless Area,52,Pinyon_Juniper,43.16,0.05,12.3125
North_Central,Driftless Area,52,Pinyon_Juniper,43.16,0.05,12.3125
North_Central,Driftless Area,52,Pinyon_Juniper,43.16,0.05,12.3125
North_Central,Driftless Area,52,Pinyon_Juniper,43.16,0.05,12.3125
South,East Central Texas Plains,33,Pinyon_Juniper,437.56,0.01,11.5625
South,East Central Texas Plains,33,Pinyon_Juniper,437.56,0.01,11.5625
Interior_West,Idaho Batholith,16,Pinyon_Juniper,56.62,0.02,11
Interior_West,Idaho Batholith,16,Pinyon_Juniper,56.62,0.02,11
South,South Central Plains,35,Pinyon_Juniper,437.56,0.01,9.3125
South,South Central Plains,35,Pinyon_Juniper,437.56,0.01,9.3125
South,South Central Plains,35,Pinyon_Juniper,437.56,0.01,9.3125
South,South Central Plains,35,Pinyon_Juniper,437.56,0.01,9.3125
North_Central,Eastern Corn Belt Plains,55,Pinyon_Juniper,43.16,0.05,6.75
North_Central,Eastern Corn Belt Plains,55,Pinyon_Juniper,43.16,0.05,6.75
South,Ouachita Mountains,36,Pinyon_Juniper,437.56,0.01,5.1875
South,Ouachita Mountains,36,Pinyon_Juniper,437.56,0.01,5.1875
Interior_West,Northern Rockies,15,Pinyon_Juniper,56.62,0.02,2
Interior_West,Northern Rockies,15,Pinyon_Juniper,56.62,0.02,2
South,Blue Ridge,66,Pinyon_Juniper,437.56,0.01,0.375
South,Blue Ridge,66,Pinyon_Juniper,437.56,0.01,0.375
South,Blue Ridge,66,Pinyon_Juniper,437.56,0.01,0.375
South,Blue Ridge,66,Pinyon_Juniper,437.56,0.01,0.375
South,Blue Ridge,66,Pinyon_Juniper,437.56,0.01,0.375
South,Blue Ridge,66,Pinyon_Juniper,437.56,0.01,0.375
Interior_West,Canadian Rockies,41,Pinyon_Juniper,56.62,0.02,0.1875
